ID,Title,Start,End,Commentaire,BackgroundColor
C_10231_66_5_115,STAT (Le Franc),2024-11-06T08:00:00,2024-11-06T10:35:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10239_43_5_116,RTAB (Bruyndonckx),2024-11-06T10:40:00,2024-11-06T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15453_43_2_117,CPTA (Bruyndonckx) - ETML-S305,2024-11-06T13:10:00,2024-11-06T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(112,117,143)"
C_15461_158_2_118,IDRO (Barbafieri) - ETML-S309,2024-11-07T08:50:00,2024-11-07T10:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(112,117,143)"
C_10237_66_3_119,MATH (Le Franc),2024-11-07T10:40:00,2024-11-07T12:15:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10242_66_3_120,REMA (Le Franc),2024-11-07T13:10:00,2024-11-07T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10230_43_3_121,COMM (Bruyndonckx),2024-11-08T10:40:00,2024-11-08T12:15:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15469_43_2_122,CPTA (Bruyndonckx) - ETML-N321,2024-11-08T13:10:00,2024-11-08T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(112,117,143)"
C_10247_5_6_123,BDON (Girardet),2024-11-11T08:00:00,2024-11-11T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10248_5_6_124,MDLD (Girardet),2024-11-11T09:50:00,2024-11-11T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10250_3_7_125,TSYS (Bron),2024-11-12T08:00:00,2024-11-12T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10251_66_3_126,MATH (Le Franc),2024-11-12T09:50:00,2024-11-12T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10253_66_5_127,STAT (Le Franc),2024-11-12T13:10:00,2024-11-12T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10261_66_3_128,MATH (Le Franc),2024-11-12T15:50:00,2024-11-12T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10262_66_6_129,ALGO (Le Franc),2024-11-13T08:00:00,2024-11-13T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10252_76_6_130,UML (Bianchi-Huguenin),2024-11-13T12:20:00,2024-11-13T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_20039_66_3_131,MATH (Le Franc),2024-11-13T14:00:00,2024-11-13T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_10263_66_3_132,REMA (Le Franc),2024-11-13T15:00:00,2024-11-13T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10257_158_2_133,IDRO (Barbafieri) - ETML-S309,2024-11-14T08:00:00,2024-11-14T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion <br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10254_43_3_134,COMM (Bruyndonckx),2024-11-14T09:50:00,2024-11-14T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10255_43_2_135,CPTA (Bruyndonckx) - ES R106,2024-11-14T12:20:00,2024-11-14T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion <br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10264_3_7_136,RESE (Bron),2024-11-15T08:00:00,2024-11-15T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10260_43_5_137,RTAB (Bruyndonckx),2024-11-15T10:40:00,2024-11-15T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10259_43_2_138,IGEF (Bruyndonckx) - ES-R106,2024-11-15T13:10:00,2024-11-15T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion <br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10266_5_6_139,BDON (Girardet),2024-11-18T08:00:00,2024-11-18T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10267_5_6_140,MDLD (Girardet),2024-11-18T09:50:00,2024-11-18T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10269_3_7_141,TSYS (Bron),2024-11-19T08:00:00,2024-11-19T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10270_66_3_142,MATH (Le Franc),2024-11-19T09:50:00,2024-11-19T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_20048_66_5_143,STAT (Le Franc),2024-11-19T13:10:00,2024-11-19T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(112,117,143)"
C_20056_66_3_144,MATH (Le Franc),2024-11-19T15:50:00,2024-11-19T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20040_66_6_145,ALGO (Le Franc),2024-11-20T08:00:00,2024-11-20T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20064_76_6_146,UML (Bianchi-Huguenin),2024-11-20T12:20:00,2024-11-20T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20072_66_3_147,MATH (Le Franc),2024-11-20T14:00:00,2024-11-20T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20080_66_3_148,REMA (Le Franc),2024-11-20T15:00:00,2024-11-20T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_15470_158_2_149,IDRO (Barbafieri) - ETML-S309,2024-11-21T08:00:00,2024-11-21T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(112,117,143)"
C_10273_43_3_150,COMM (Bruyndonckx),2024-11-21T09:50:00,2024-11-21T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15478_43_2_151,CPTA (Bruyndonckx) - ES R106,2024-11-21T12:20:00,2024-11-21T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(112,117,143)"
C_20088_3_7_152,RESE (Bron),2024-11-22T08:00:00,2024-11-22T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(112,117,143)"
C_10279_43_5_153,RTAB (Bruyndonckx),2024-11-22T10:40:00,2024-11-22T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15486_43_2_154,IGEF (Bruyndonckx) - ES-R106,2024-11-22T13:10:00,2024-11-22T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(112,117,143)"
C_10285_5_6_155,BDON (Girardet),2024-11-25T08:00:00,2024-11-25T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10286_5_6_156,MDLD (Girardet),2024-11-25T09:50:00,2024-11-25T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10288_3_7_157,TSYS (Bron),2024-11-26T08:00:00,2024-11-26T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10289_66_3_158,MATH (Le Franc),2024-11-26T09:50:00,2024-11-26T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_20049_66_5_159,STAT (Le Franc),2024-11-26T12:20:00,2024-11-26T14:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(112,117,143)"
C_20057_66_3_160,MATH (Le Franc),2024-11-26T15:00:00,2024-11-26T15:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20041_66_6_161,ALGO (Le Franc),2024-11-27T08:00:00,2024-11-27T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20065_76_6_162,UML (Bianchi-Huguenin),2024-11-27T12:20:00,2024-11-27T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20073_66_3_163,MATH (Le Franc),2024-11-27T14:00:00,2024-11-27T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20081_66_3_164,REMA (Le Franc),2024-11-27T15:00:00,2024-11-27T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_15471_158_2_165,IDRO (Barbafieri) - ETML-S309,2024-11-28T08:00:00,2024-11-28T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(112,117,143)"
C_10292_43_3_166,COMM (Bruyndonckx),2024-11-28T09:50:00,2024-11-28T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15479_43_2_167,CPTA (Bruyndonckx) - ES R106,2024-11-28T12:20:00,2024-11-28T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(112,117,143)"
C_20089_3_7_168,RESE (Bron),2024-11-29T08:00:00,2024-11-29T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(112,117,143)"
C_10298_43_5_169,RTAB (Bruyndonckx),2024-11-29T10:40:00,2024-11-29T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_15487_43_2_170,IGEF (Bruyndonckx) - ES-R106,2024-11-29T13:10:00,2024-11-29T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(112,117,143)"
C_10304_5_6_171,BDON (Girardet),2024-12-02T08:00:00,2024-12-02T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10305_5_6_172,MDLD (Girardet),2024-12-02T09:50:00,2024-12-02T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10307_3_7_173,TSYS (Bron),2024-12-03T08:00:00,2024-12-03T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_10308_66_3_174,MATH (Le Franc),2024-12-03T09:50:00,2024-12-03T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(112,117,143)"
C_20050_66_5_175,STAT (Le Franc),2024-12-03T13:10:00,2024-12-03T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(112,117,143)"
C_20058_66_3_176,MATH (Le Franc),2024-12-03T15:50:00,2024-12-03T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20042_66_6_177,ALGO (Le Franc),2024-12-04T08:00:00,2024-12-04T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20066_76_6_178,UML (Bianchi-Huguenin),2024-12-04T12:20:00,2024-12-04T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(112,117,143)"
C_20074_66_3_179,MATH (Le Franc),2024-12-04T14:00:00,2024-12-04T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_20082_66_3_180,REMA (Le Franc),2024-12-04T15:00:00,2024-12-04T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(112,117,143)"
C_15472_158_2_181,IDRO (Barbafieri) - ETML-S309,2024-12-05T08:00:00,2024-12-05T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(112,117,143)"
C_10311_43_3_182,COMM (Bruyndonckx),2024-12-05T09:50:00,2024-12-05T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15480_43_2_183,CPTA (Bruyndonckx) - ES R106,2024-12-05T12:20:00,2024-12-05T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20090_3_7_184,RESE (Bron),2024-12-06T08:00:00,2024-12-06T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10317_43_5_185,RTAB (Bruyndonckx),2024-12-06T10:40:00,2024-12-06T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15488_43_2_186,IGEF (Bruyndonckx) - ES-R106,2024-12-06T13:10:00,2024-12-06T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10323_5_6_187,BDON (Girardet),2024-12-09T08:00:00,2024-12-09T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10324_5_6_188,MDLD (Girardet),2024-12-09T09:50:00,2024-12-09T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10326_3_7_189,TSYS (Bron),2024-12-10T08:00:00,2024-12-10T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10327_66_3_190,MATH (Le Franc),2024-12-10T09:50:00,2024-12-10T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_20051_66_5_191,STAT (Le Franc),2024-12-10T13:10:00,2024-12-10T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(75, 108, 166)"
C_20059_66_3_192,MATH (Le Franc),2024-12-10T15:50:00,2024-12-10T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20043_66_6_193,ALGO (Le Franc),2024-12-11T08:00:00,2024-12-11T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20067_76_6_194,UML (Bianchi-Huguenin),2024-12-11T12:20:00,2024-12-11T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20075_66_3_195,MATH (Le Franc),2024-12-11T14:00:00,2024-12-11T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20083_66_3_196,REMA (Le Franc),2024-12-11T15:00:00,2024-12-11T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_15473_158_2_197,IDRO (Barbafieri) - ETML-S309,2024-12-12T08:00:00,2024-12-12T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_10330_43_3_198,COMM (Bruyndonckx),2024-12-12T09:50:00,2024-12-12T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15481_43_2_199,CPTA (Bruyndonckx) - ES R106,2024-12-12T12:20:00,2024-12-12T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20091_3_7_200,RESE (Bron),2024-12-13T08:00:00,2024-12-13T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10336_43_5_201,RTAB (Bruyndonckx),2024-12-13T10:40:00,2024-12-13T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15489_43_2_202,IGEF (Bruyndonckx) - ES-R106,2024-12-13T13:10:00,2024-12-13T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10342_5_6_203,BDON (Girardet),2024-12-16T08:00:00,2024-12-16T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10343_5_6_204,MDLD (Girardet),2024-12-16T09:50:00,2024-12-16T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10345_3_7_205,TSYS (Bron),2024-12-17T08:00:00,2024-12-17T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10346_66_3_206,MATH (Le Franc),2024-12-17T09:50:00,2024-12-17T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_20052_66_5_207,STAT (Le Franc),2024-12-17T13:10:00,2024-12-17T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(75, 108, 166)"
C_20060_66_3_208,MATH (Le Franc),2024-12-17T15:50:00,2024-12-17T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20044_66_6_209,ALGO (Le Franc),2024-12-18T08:00:00,2024-12-18T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20068_76_6_210,UML (Bianchi-Huguenin),2024-12-18T12:20:00,2024-12-18T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20076_66_3_211,MATH (Le Franc),2024-12-18T14:00:00,2024-12-18T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20084_66_3_212,REMA (Le Franc),2024-12-18T15:00:00,2024-12-18T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_15474_158_2_213,IDRO (Barbafieri) - ETML-S309,2024-12-19T08:00:00,2024-12-19T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_10349_43_3_214,COMM (Bruyndonckx),2024-12-19T09:50:00,2024-12-19T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15482_43_2_215,CPTA (Bruyndonckx) - ES R106,2024-12-19T12:20:00,2024-12-19T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20092_3_7_216,RESE (Bron),2024-12-20T08:00:00,2024-12-20T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10355_43_5_217,RTAB (Bruyndonckx),2024-12-20T10:40:00,2024-12-20T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15490_43_2_218,IGEF (Bruyndonckx) - ES-R106,2024-12-20T13:10:00,2024-12-20T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10361_5_6_219,BDON (Girardet),2025-01-06T08:00:00,2025-01-06T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10362_5_6_220,MDLD (Girardet),2025-01-06T09:50:00,2025-01-06T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10364_3_7_221,TSYS (Bron),2025-01-07T08:00:00,2025-01-07T09:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_10365_66_3_222,MATH (Le Franc),2025-01-07T09:50:00,2025-01-07T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_20053_66_5_223,STAT (Le Franc),2025-01-07T13:10:00,2025-01-07T15:45:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise","rgb(75, 108, 166)"
C_20061_66_3_224,MATH (Le Franc),2025-01-07T15:50:00,2025-01-07T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20045_66_6_225,ALGO (Le Franc),2025-01-08T08:00:00,2025-01-08T11:25:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20069_76_6_226,UML (Bianchi-Huguenin),2025-01-08T12:20:00,2025-01-08T13:55:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1","rgb(75, 108, 166)"
C_20077_66_3_227,MATH (Le Franc),2025-01-08T14:00:00,2025-01-08T14:45:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_20085_66_3_228,REMA (Le Franc),2025-01-08T15:00:00,2025-01-08T16:35:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1","rgb(75, 108, 166)"
C_15475_158_2_229,IDRO (Barbafieri) - ETML-S309,2025-01-09T08:00:00,2025-01-09T09:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_10368_43_3_230,COMM (Bruyndonckx),2025-01-09T09:50:00,2025-01-09T11:25:00,"Groupe : SIG1, Module : SI130 - BRIT1 - Branches instrumentales 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15483_43_2_231,CPTA (Bruyndonckx) - ES R106,2025-01-09T12:20:00,2025-01-09T15:45:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion ","rgb(75, 108, 166)"
C_20093_3_7_232,RESE (Bron),2025-01-10T08:00:00,2025-01-10T10:35:00,"Groupe : SIG1, Module : SI120 - INGP - Ingénierie Plateformes","rgb(75, 108, 166)"
C_10374_43_5_233,RTAB (Bruyndonckx),2025-01-10T10:40:00,2025-01-10T12:15:00,"Groupe : SIG1, Module : SI111 - OGEN - Outils pour la gestion d""entreprise<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
C_15491_43_2_234,IGEF (Bruyndonckx) - ES-R106,2025-01-10T13:10:00,2025-01-10T16:35:00,"Groupe : SIG1-inf, Module : SI110 - CGES - Compléments de gestion","rgb(75, 108, 166)"
C_10380_5_6_235,BDON (Girardet),2025-01-13T08:00:00,2025-01-13T09:35:00,"Groupe : SIG1, Module : SI101 - INGL1 - Ingénierie logicielle 1<br/><u>Commentaires :</u><br/>Importation horaires du 19-06-2024","rgb(75, 108, 166)"
